TEAM,TEAM_ID,PORTFOLIO,PORTFOLIO_ID,PLANT,PLANT_ID,PERIOD,PRICE1,PRICE2,PRICE3,PRICE4
Arrow,1,Old_Timers,6,BIG_CREEK,61,5,20,20,20,20
Arrow,1,Old_Timers,6,MOHAVE_1,62,5,67.4,67.4,67.4,67.4
Arrow,1,Old_Timers,6,MOHAVE_2,63,5,67.4,67.4,67.4,67.4
Arrow,1,Old_Timers,6,HIGHGROVE,64,5,69.91,69.91,69.91,69.91
Arrow,1,Old_Timers,6,SAN_BERNARDINO,65,5,75.99,75.99,75.99,75.99
Becker,2,Beachfront,4,COOLWATER,41,5,50.72,50.72,50.72,50.72
Becker,2,Beachfront,4,ETIWANDA_1-4,42,5,51,51,51,51
Becker,2,Beachfront,4,ETIWANDA_5,43,5,75.13,75.13,75.13,75.13
Becker,2,Beachfront,4,ELLWOOD,44,5,90.74,90.74,90.74,90.74
Becker,2,Beachfront,4,MANDALAY_1-2,45,5,46.54,46.54,46.54,46.54
Becker,2,Beachfront,4,MANDALAY_3,46,5,62.26,62.26,62.26,62.26
Becker,2,Beachfront,4,ORMOND_BEACH_1,47,5,45.54,45.54,45.54,45.54
Becker,2,Beachfront,4,ORMOND_BEACH_2,48,5,45.54,45.54,45.54,45.54
Coase,3,Bay_Views,3,MORRO_BAY_1-2,31,5,46.43,46.43,46.43,46.43
Coase,3,Bay_Views,3,MORRO_BAY_3-4,32,5,43.92,43.92,43.92,43.92
Coase,3,Bay_Views,3,MOSS_LANDING_6,33,5,38.85,38.85,38.85,38.85
Coase,3,Bay_Views,3,MOSS_LANDING_7,34,5,38.86,38.86,38.86,38.86
Coase,3,Bay_Views,3,OAKLAND,35,5,73.41,73.41,73.41,73.41
Debreu,4,Big_Coal,1,Four Corners,11,5,46,46,47,44
Debreu,4,Big_Coal,1,ALAMITOS_7,12,5,75,75,75,75
Debreu,4,Big_Coal,1,HUNTINGTON_BEACH_1-2,13,5,44,44,46,42
Debreu,4,Big_Coal,1,HUNTINGTON_BEACH_5,14,5,68,68,68,68
Debreu,4,Big_Coal,1,REDONDO_5-6,15,5,44,44,44,44
Debreu,4,Big_Coal,1,REDONDO_7-8,16,5,43,45,44,44
Friedman,5,Big_Gas,2,EL_SEGUNDO_1-2,21,5,84.01,84.01,72.3,84.01
Friedman,5,Big_Gas,2,EL_SEGUNDO_3-4,22,5,79.68,79.68,49.68,79.68
Friedman,5,Big_Gas,2,LONG_BEACH,23,5,93.48,93.48,72.31,93.48
Friedman,5,Big_Gas,2,NORTH_ISLAND,24,5,109.36,109.36,109.36,109.36
