TEAM,TEAM_ID,PORTFOLIO,PORTFOLIO_ID,PLANT,PLANT_ID,PERIOD,PRICE1,PRICE2,PRICE3,PRICE4
Arrow,1,Big_Gas,2,EL_SEGUNDO_1-2,21,5,65.23,65.23,65.23,65.23
Arrow,1,Big_Gas,2,EL_SEGUNDO_3-4,22,5,60.02,60.02,60.02,60.02
Arrow,1,Big_Gas,2,LONG_BEACH,23,5,76.90,76.90,87.71,76.90
Arrow,1,Big_Gas,2,NORTH_ISLAND,24,5,96.30,96.30,96.30,96.30
Arrow,1,Big_Gas,2,ENCINA,25,5,61.27,61.27,61.27,61.27
Arrow,1,Big_Gas,2,KEARNY,26,5,132.46,132.46,132.46,132.46
Arrow,1,Big_Gas,2,SOUTH_BAY,27,5,64.23,64.23,64.23,64.23
Becker,2,Beachfront,4,COOLWATER,41,5,49.74,49.74,49.74,49.74
Becker,2,Beachfront,4,ETIWANDA_1-4,42,5,50.02,50.02,50.02,50.02
Becker,2,Beachfront,4,ETIWANDA_5,43,5,92.41,92.41,92.41,92.41
Becker,2,Beachfront,4,ELLWOOD,44,5,112.10,112.10,112.10,112.10
Becker,2,Beachfront,4,MANDALAY_1-2,45,5,45.66,45.66,45.66,45.66
Becker,2,Beachfront,4,MANDALAY_3,46,5,76.66,76.66,76.66,76.66
Becker,2,Beachfront,4,ORMOND_BEACH_1,47,5,44.66,44.66,44.66,44.66
Becker,2,Beachfront,4,ORMOND_BEACH_2,48,5,44.66,44.66,44.66,44.66
Coase,3,Big_Coal,1,Four Corners,11,5,58.50,58.50,55.00,57.00
Coase,3,Big_Coal,1,ALAMITOS_7,12,5,90.72,90.72,86.48,89.00
Coase,3,Big_Coal,1,HUNTINGTON_BEACH_1-2,13,5,49.70,49.70,47.41,48.00
Coase,3,Big_Coal,1,HUNTINGTON_BEACH_5,14,5,81.90,81.90,78.06,80.00
Coase,3,Big_Coal,1,REDONDO_5-6,15,5,51.54,51.54,49.15,51.00
Coase,3,Big_Coal,1,REDONDO_7-8,16,5,51.54,51.54,49.15,51.00
Debreu,4,Old_Timers,6,BIG_CREEK,61,5,0.00,0.00,0.00,0.00
Debreu,4,Old_Timers,6,MOHAVE_1,62,5,0.00,0.00,0.00,0.00
Debreu,4,Old_Timers,6,MOHAVE_2,63,5,0.00,0.00,0.00,0.00
Debreu,4,Old_Timers,6,HIGHGROVE,64,5,0.00,0.00,0.00,0.00
Debreu,4,Old_Timers,6,SAN_BERNARDINO,65,5,0.00,0.00,0.00,0.00
Friedman,5,Bay_Views,3,MORRO_BAY_1-2,31,5,46.99,46.99,46.99,46.99
Friedman,5,Bay_Views,3,MORRO_BAY_3-4,32,5,44.45,44.45,44.45,44.45
Friedman,5,Bay_Views,3,MOSS_LANDING_6,33,5,39.31,39.31,39.31,39.31
Friedman,5,Bay_Views,3,MOSS_LANDING_7,34,5,39.31,39.31,39.31,39.31
Friedman,5,Bay_Views,3,OAKLAND,35,5,74.31,74.31,74.31,74.31
Heckman,6,East_Bay,5,PITTSBURGH_1-4,51,5,61.10,61.10,61.10,61.10
